Humidity3pm,Humidity9am,Sunshine,Cloud3pm,Pressure3pm,Temp3pm,Rainfall,WindGustSpeed,Location
58.0,62.0,,,1017.2,22.1,0.0,54.0,GoldCoast
40.0,81.0,,,,15.7,0.0,43.0,MountGinini
42.0,51.0,11.6,2.0,1014.0,25.0,0.0,37.0,PerthAirport
29.0,67.0,13.4,4.0,1016.0,23.0,1.4,33.0,Watsonia
71.0,90.0,,8.0,1026.6,9.7,0.0,24.0,Bendigo
68.0,78.0,4.5,3.0,1005.6,11.2,0.0,85.0,MelbourneAirport
48.0,69.0,11.2,1.0,1017.3,23.5,0.0,31.0,Watsonia
67.0,70.0,,,1016.3,28.2,1.6,46.0,GoldCoast
40.0,83.0,,,1022.2,15.8,0.0,20.0,Launceston
16.0,27.0,,,1010.7,36.1,0.0,37.0,Uluru
79.0,81.0,,8.0,1017.2,22.8,5.8,24.0,Wollongong
57.0,62.0,6.5,5.0,1025.1,16.0,0.6,33.0,NorfolkIsland
86.0,78.0,,,1014.6,15.3,0.6,41.0,NorahHead
39.0,68.0,,,1023.1,25.1,0.0,26.0,Tuggeranong
48.0,52.0,10.5,0.0,1009.9,25.6,0.0,28.0,Perth
80.0,95.0,0.0,,1018.0,14.9,0.0,22.0,Dartmoor
66.0,65.0,2.6,6.0,1016.1,24.7,0.4,43.0,Townsville
61.0,69.0,2.7,3.0,1011.9,18.1,0.0,37.0,Williamtown
81.0,99.0,,,1026.2,14.2,0.2,37.0,Witchcliffe
33.0,58.0,,,1030.2,20.2,0.0,31.0,Moree
16.0,66.0,,,1006.7,39.5,0.0,61.0,Richmond
63.0,84.0,,3.0,1032.5,11.0,0.8,31.0,Sale
17.0,40.0,,,1013.8,28.9,0.0,30.0,Uluru
57.0,84.0,,7.0,1017.2,21.3,40.0,48.0,CoffsHarbour
24.0,52.0,,8.0,1011.8,18.5,0.0,59.0,Williamtown
19.0,54.0,,8.0,,33.5,0.0,,Newcastle
12.0,29.0,,,1010.5,30.6,0.0,65.0,Nhil
97.0,62.0,0.0,8.0,1021.9,8.0,0.0,31.0,Watsonia
43.0,58.0,8.2,4.0,1007.4,17.4,0.0,35.0,Sydney
52.0,63.0,,,,12.7,0.0,39.0,MountGinini
59.0,54.0,6.9,7.0,1019.5,15.5,0.0,43.0,Watsonia
44.0,97.0,,,1026.4,22.1,0.0,20.0,Canberra
49.0,68.0,,,1010.2,20.7,0.0,41.0,Nhil
25.0,66.0,12.5,,1021.7,24.0,0.0,35.0,MountGambier
63.0,76.0,0.5,7.0,1019.3,21.1,2.0,74.0,NorfolkIsland
34.0,66.0,11.0,5.0,1011.2,35.3,0.0,30.0,Darwin
51.0,75.0,,,1015.5,21.6,4.6,35.0,Tuggeranong
35.0,75.0,6.7,5.0,1010.6,32.7,0.0,39.0,Darwin
58.0,55.0,11.2,7.0,1011.1,24.3,0.0,48.0,PerthAirport
44.0,55.0,12.0,1.0,1019.9,22.9,0.6,59.0,MelbourneAirport
43.0,49.0,4.3,7.0,1019.9,24.3,0.0,50.0,MelbourneAirport
54.0,66.0,,,1020.1,22.7,0.0,41.0,NorahHead
66.0,88.0,,,1017.7,22.2,0.0,26.0,Witchcliffe
56.0,53.0,,,1020.9,20.7,0.0,31.0,NorahHead
33.0,45.0,11.2,0.0,1012.7,28.9,0.0,33.0,Darwin
69.0,69.0,8.9,4.0,1009.1,29.4,0.0,39.0,Townsville
4.0,1.0,11.9,0.0,1008.3,36.7,0.0,54.0,AliceSprings
32.0,46.0,6.2,,1010.1,27.6,0.0,46.0,PearceRAAF
20.0,51.0,,,1016.7,23.2,0.0,33.0,Woomera
61.0,65.0,,,1022.3,18.3,0.0,50.0,NorahHead
38.0,65.0,,5.0,1004.8,35.1,0.0,33.0,AliceSprings
53.0,82.0,8.9,1.0,1021.9,11.1,0.0,31.0,Canberra
44.0,67.0,13.5,,1015.4,25.5,0.0,30.0,Portland
20.0,35.0,,0.0,,27.2,0.0,,Newcastle
48.0,71.0,7.4,2.0,1017.3,17.4,0.0,35.0,Woomera
63.0,98.0,,,1020.3,11.2,3.0,28.0,Bendigo
49.0,81.0,10.4,2.0,1018.2,18.1,0.0,41.0,Sale
45.0,53.0,11.5,1.0,1008.8,25.7,0.0,54.0,PerthAirport
52.0,75.0,4.7,7.0,1016.2,23.8,2.0,37.0,Cairns
45.0,77.0,9.7,1.0,1016.9,20.5,0.0,26.0,Moree
64.0,78.0,8.8,5.0,1005.7,32.6,27.2,50.0,Darwin
75.0,98.0,,8.0,1002.4,13.2,9.2,48.0,Ballarat
89.0,87.0,,8.0,1016.7,18.3,22.6,52.0,Wollongong
53.0,63.0,9.9,3.0,1015.9,27.5,0.0,43.0,Townsville
31.0,50.0,,,1012.0,18.4,3.0,56.0,BadgerysCreek
56.0,58.0,,,1019.0,18.0,2.8,43.0,NorahHead
62.0,72.0,7.3,1.0,1023.0,16.1,0.0,35.0,Hobart
92.0,91.0,1.3,6.0,1023.4,16.0,41.6,69.0,SydneyAirport
,82.0,1.5,,1009.0,,4.8,,Albany
31.0,43.0,,4.0,1005.8,26.6,0.2,59.0,Bendigo
88.0,83.0,0.0,,1018.4,21.3,9.6,54.0,Sydney
55.0,99.0,,,1022.5,15.1,0.8,37.0,Witchcliffe
64.0,100.0,2.5,7.0,1017.9,11.4,0.0,35.0,Watsonia
60.0,73.0,,3.0,1028.8,13.9,0.0,17.0,Bendigo
13.0,19.0,,2.0,1010.2,38.4,0.0,85.0,Uluru
18.0,42.0,11.3,1.0,1007.3,33.1,0.0,43.0,WaggaWagga
33.0,67.0,,5.0,1013.1,33.5,0.0,31.0,Katherine
92.0,88.0,1.1,7.0,1001.6,27.2,24.8,43.0,Darwin
62.0,73.0,9.8,4.0,1010.2,32.5,0.0,35.0,Darwin
82.0,94.0,,,1019.9,14.0,1.0,19.0,Nhil
64.0,71.0,4.0,7.0,1022.4,8.3,0.2,43.0,Hobart
72.0,84.0,,,,17.1,9.4,37.0,SalmonGums
86.0,52.0,,,1007.8,21.2,0.0,39.0,Wollongong
59.0,66.0,9.1,5.0,1012.1,18.2,1.2,52.0,NorfolkIsland
61.0,95.0,3.9,,1002.2,17.1,1.2,48.0,Dartmoor
14.0,50.0,,,1004.8,34.2,0.0,46.0,Bendigo
53.0,72.0,,,1020.4,25.7,0.0,28.0,Witchcliffe
66.0,93.0,,,1007.2,15.3,11.4,50.0,Adelaide
52.0,66.0,,,,19.2,0.0,26.0,Penrith
,73.0,,,1010.9,,0.0,39.0,Katherine
59.0,81.0,11.6,2.0,1020.8,21.7,0.0,44.0,Portland
57.0,93.0,3.0,8.0,1024.6,21.7,0.8,46.0,Sale
20.0,40.0,,,,26.3,0.0,31.0,SalmonGums
71.0,81.0,0.1,8.0,1009.6,19.6,0.2,28.0,NorfolkIsland
42.0,87.0,8.6,3.0,1022.0,14.6,0.8,50.0,Woomera
75.0,96.0,1.6,7.0,1007.9,16.7,56.8,56.0,MelbourneAirport
60.0,92.0,,,1023.0,10.5,0.6,17.0,Nhil
54.0,68.0,6.4,4.0,1022.7,18.8,0.0,30.0,NorfolkIsland
16.0,54.0,11.3,4.0,1009.9,33.2,0.0,52.0,WaggaWagga
53.0,67.0,11.9,1.0,1010.4,32.4,0.0,41.0,Darwin
53.0,70.0,10.9,,1018.9,20.3,0.0,35.0,Portland
40.0,68.0,,,1005.5,16.2,0.0,30.0,Launceston
43.0,46.0,8.3,,1006.9,14.6,0.6,54.0,Hobart
50.0,56.0,,,1014.7,12.1,0.0,41.0,Tuggeranong
64.0,70.0,,,1019.0,27.8,0.0,30.0,GoldCoast
70.0,81.0,3.8,,1016.2,12.8,0.0,26.0,Hobart
63.0,73.0,,,1010.7,22.9,0.0,46.0,NorahHead
99.0,82.0,,8.0,1007.6,14.4,0.0,50.0,Ballarat
61.0,66.0,,4.0,,26.4,0.0,,Newcastle
63.0,74.0,3.6,7.0,1012.0,14.5,0.0,43.0,Portland
47.0,55.0,1.0,7.0,1017.6,12.5,0.0,19.0,Nuriootpa
60.0,64.0,,5.0,,25.0,0.0,,Newcastle
26.0,60.0,11.0,0.0,1025.1,23.9,0.0,24.0,Mildura
78.0,82.0,,,1015.3,25.3,0.0,41.0,Wollongong
11.0,32.0,,,,39.9,0.0,39.0,SalmonGums
56.0,43.0,1.5,6.0,1007.1,23.4,0.0,87.0,Williamtown
40.0,67.0,,5.0,1012.4,31.0,0.0,41.0,AliceSprings
35.0,88.0,,,,16.1,0.0,35.0,Penrith
56.0,69.0,3.3,7.0,1018.8,16.0,0.0,35.0,Watsonia
46.0,51.0,,,,20.5,0.0,30.0,Penrith
38.0,79.0,,,,24.8,0.0,33.0,Launceston
50.0,82.0,,,1015.7,22.5,0.0,39.0,Ballarat
65.0,77.0,,,1022.8,14.5,0.0,17.0,Tuggeranong
62.0,90.0,3.4,5.0,1009.3,15.0,6.4,26.0,Cobar
55.0,61.0,10.1,5.0,1018.5,23.1,0.0,46.0,SydneyAirport
16.0,62.0,12.1,7.0,1012.6,28.6,0.0,35.0,Watsonia
59.0,67.0,8.9,6.0,1020.3,20.0,0.0,35.0,Melbourne
45.0,63.0,7.9,6.0,1013.9,16.0,7.6,70.0,PerthAirport
70.0,73.0,,,1011.9,22.9,0.0,41.0,NorahHead
57.0,79.0,9.8,,1022.7,13.4,0.0,33.0,Nuriootpa
68.0,86.0,,,1013.3,23.9,13.8,39.0,BadgerysCreek
31.0,45.0,10.4,4.0,1013.5,32.4,0.0,39.0,PearceRAAF
50.0,58.0,6.5,7.0,1029.8,17.4,0.0,43.0,SydneyAirport
71.0,83.0,0.0,8.0,1016.3,13.8,0.0,67.0,Melbourne
57.0,99.0,8.4,1.0,1023.5,20.6,1.2,22.0,Perth
51.0,79.0,9.3,,1017.6,20.9,0.4,50.0,Portland
38.0,45.0,12.4,1.0,1005.7,33.8,0.0,30.0,Perth
62.0,63.0,11.2,4.0,1005.4,31.6,0.0,39.0,Townsville
44.0,76.0,,8.0,1007.1,26.2,11.4,35.0,Canberra
59.0,99.0,,,1015.6,22.5,0.2,30.0,Witchcliffe
55.0,73.0,3.3,7.0,1023.0,15.7,1.0,35.0,Mildura
71.0,77.0,5.2,7.0,1015.5,25.4,0.0,78.0,SydneyAirport
,100.0,,,,,4.8,,Newcastle
71.0,98.0,,,1027.1,21.9,0.0,24.0,BadgerysCreek
22.0,61.0,,,1017.9,27.6,0.0,37.0,Nhil
95.0,81.0,0.4,8.0,1004.8,9.3,4.2,70.0,WaggaWagga
57.0,70.0,3.3,7.0,1017.3,23.7,11.4,48.0,Sydney
14.0,40.0,11.4,3.0,1012.5,34.9,0.0,63.0,PearceRAAF
42.0,67.0,9.3,7.0,1017.7,25.5,0.0,37.0,SydneyAirport
58.0,53.0,7.9,6.0,1015.5,21.9,0.2,35.0,Sydney
79.0,60.0,0.9,,1014.5,21.2,0.0,33.0,Adelaide
70.0,71.0,0.0,8.0,1025.8,16.0,0.0,,Albany
64.0,58.0,8.2,8.0,1013.2,28.5,0.0,30.0,Brisbane
23.0,44.0,,,1017.6,30.9,0.0,39.0,Moree
83.0,83.0,5.0,8.0,1015.4,18.5,0.0,,Albany
37.0,53.0,,7.0,1018.9,17.8,0.0,50.0,Bendigo
61.0,60.0,11.7,6.0,1012.0,27.7,0.0,41.0,Townsville
34.0,63.0,11.2,0.0,1013.8,23.4,0.0,41.0,AliceSprings
,77.0,,,,,0.0,,Newcastle
49.0,84.0,,,,20.1,2.6,33.0,SalmonGums
36.0,78.0,,,,22.5,12.2,,Canberra
24.0,57.0,,,1019.2,27.1,0.0,33.0,Nhil
24.0,51.0,12.9,,1009.6,38.6,0.2,39.0,Nuriootpa
66.0,63.0,,,,9.9,0.0,31.0,MountGinini
63.0,69.0,6.8,7.0,1016.1,25.1,0.0,30.0,Brisbane
23.0,42.0,12.0,5.0,1011.5,31.1,0.0,65.0,PearceRAAF
78.0,89.0,5.0,7.0,1015.9,5.7,0.0,41.0,Canberra
53.0,66.0,,,,20.2,0.0,41.0,Launceston
78.0,82.0,2.2,7.0,1012.8,24.7,2.4,43.0,Townsville
27.0,45.0,,,,19.7,0.0,54.0,Penrith
55.0,86.0,,,1017.5,13.1,0.0,59.0,Sale
67.0,74.0,5.3,4.0,1021.3,20.6,3.0,33.0,NorfolkIsland
64.0,70.0,4.5,7.0,1016.8,21.7,0.0,37.0,Melbourne
53.0,99.0,,,,16.2,0.0,48.0,MountGinini
31.0,74.0,8.6,,1017.0,19.7,0.0,,Canberra
66.0,84.0,,2.0,1018.3,17.3,1.4,24.0,Woomera
69.0,84.0,4.8,7.0,1021.6,14.2,4.6,,Albany
61.0,76.0,,4.0,1011.5,17.6,0.0,39.0,Albury
64.0,85.0,6.2,2.0,1009.5,12.5,14.4,72.0,MountGambier
55.0,67.0,,4.0,1009.7,23.9,,48.0,NorfolkIsland
74.0,94.0,7.3,7.0,1016.1,14.4,0.2,26.0,MountGambier
79.0,90.0,,,,3.8,0.0,67.0,MountGinini
49.0,71.0,,1.0,1026.7,14.5,0.0,35.0,Canberra
20.0,91.0,6.3,7.0,1022.7,26.5,0.0,46.0,MelbourneAirport
91.0,96.0,0.8,7.0,996.5,13.1,1.0,37.0,MountGambier
65.0,70.0,10.8,2.0,1009.0,29.5,0.0,30.0,Townsville
64.0,99.0,,,1026.1,19.3,0.6,31.0,Witchcliffe
72.0,78.0,,3.0,993.5,19.4,0.0,65.0,Wollongong
77.0,100.0,,,1024.1,11.3,0.2,48.0,Nhil
55.0,74.0,,,1013.0,25.4,2.2,41.0,BadgerysCreek
56.0,69.0,4.2,7.0,1029.0,15.6,0.0,41.0,SydneyAirport
48.0,54.0,6.1,2.0,1023.1,21.6,0.0,41.0,SydneyAirport
28.0,57.0,9.2,,1014.7,19.7,0.0,63.0,Hobart
77.0,83.0,,,1013.5,17.8,0.0,31.0,Richmond
55.0,79.0,5.8,6.0,1010.9,13.4,0.0,41.0,Watsonia
47.0,63.0,13.1,1.0,1015.9,23.8,0.0,39.0,Perth
58.0,91.0,,8.0,996.0,31.9,5.6,87.0,Woomera
43.0,84.0,7.2,6.0,1013.5,27.3,0.0,30.0,Moree
72.0,81.0,,8.0,,11.1,0.0,52.0,Launceston
45.0,84.0,,,1018.9,18.2,0.0,28.0,Launceston
51.0,47.0,,,,17.5,0.0,46.0,MountGinini
11.0,28.0,13.1,,1015.9,32.6,0.0,41.0,Adelaide
54.0,80.0,5.0,6.0,1019.6,18.3,0.2,39.0,PearceRAAF
78.0,86.0,,8.0,1015.1,15.9,3.2,59.0,Sale
34.0,97.0,3.4,7.0,996.1,21.0,0.0,94.0,Hobart
43.0,70.0,,,1023.2,16.2,0.2,33.0,Richmond
68.0,60.0,,,1011.8,23.1,0.2,41.0,GoldCoast
49.0,59.0,11.7,3.0,1019.6,18.7,0.0,39.0,MountGambier
39.0,85.0,,6.0,1006.0,28.0,7.6,44.0,Katherine
54.0,100.0,,,1020.3,14.5,0.0,20.0,Tuggeranong
68.0,78.0,,,1009.1,15.4,0.0,56.0,Launceston
14.0,33.0,9.5,0.0,1003.0,23.1,0.0,74.0,Mildura
30.0,58.0,,1.0,1011.1,33.0,0.0,41.0,Katherine
7.0,16.0,13.2,0.0,1010.3,31.6,0.0,37.0,AliceSprings
69.0,100.0,,1.0,1014.9,12.3,2.6,44.0,Ballarat
86.0,56.0,,8.0,1010.3,15.4,0.0,24.0,Canberra
20.0,40.0,,,1017.3,20.3,0.0,46.0,Moree
72.0,92.0,,,,15.4,19.4,35.0,SalmonGums
25.0,55.0,10.5,1.0,1014.1,25.5,0.2,37.0,Woomera
62.0,73.0,4.7,6.0,1025.9,14.8,0.0,59.0,SydneyAirport
59.0,96.0,,,1017.2,26.9,0.0,30.0,BadgerysCreek
86.0,66.0,0.0,8.0,1003.6,18.7,0.0,63.0,NorfolkIsland
41.0,41.0,13.2,0.0,1010.1,23.5,0.0,39.0,PerthAirport
22.0,69.0,2.6,6.0,1018.7,17.8,0.0,39.0,Woomera
9.0,17.0,9.2,,1011.1,35.6,0.0,33.0,AliceSprings
42.0,68.0,2.1,6.0,1018.1,10.6,0.0,31.0,Moree
38.0,69.0,6.7,7.0,1007.3,31.0,8.2,72.0,AliceSprings
47.0,81.0,,,1011.9,29.4,0.0,30.0,Richmond
63.0,72.0,,,1011.8,27.9,1.2,41.0,Cairns
60.0,86.0,,,1006.5,16.2,10.8,41.0,Walpole
38.0,65.0,,,1016.6,27.3,0.0,31.0,GoldCoast
49.0,87.0,,,1030.6,15.4,0.2,17.0,Canberra
74.0,91.0,,,,17.4,3.4,28.0,Penrith
54.0,93.0,6.8,1.0,1022.8,19.5,0.0,,Albany
,67.0,,,1009.6,,0.0,33.0,Katherine
91.0,60.0,2.4,8.0,1005.1,20.2,1.4,37.0,PerthAirport
18.0,53.0,,,1007.5,25.8,0.0,46.0,Adelaide
71.0,93.0,4.4,6.0,1020.3,23.0,0.0,39.0,SydneyAirport
34.0,63.0,,1.0,,16.9,0.0,,Newcastle
39.0,73.0,4.8,4.0,1002.3,9.0,3.6,72.0,Hobart
77.0,96.0,,5.0,1008.5,24.8,0.0,61.0,CoffsHarbour
49.0,85.0,6.9,3.0,990.9,29.7,2.4,63.0,Watsonia
54.0,62.0,,,,21.5,0.0,39.0,Penrith
86.0,99.0,1.1,8.0,1016.8,17.1,0.0,17.0,Portland
57.0,70.0,10.6,1.0,1012.6,31.5,0.0,39.0,Darwin
17.0,26.0,,,1003.2,39.2,0.0,44.0,Adelaide
56.0,63.0,,,1009.0,30.3,0.6,35.0,Townsville
27.0,59.0,,,1013.7,21.5,0.0,39.0,BadgerysCreek
81.0,52.0,,8.0,1008.9,22.3,0.0,69.0,Albury
84.0,84.0,0.0,8.0,1010.2,13.0,0.0,30.0,MountGambier
82.0,87.0,,3.0,1012.0,22.7,0.8,31.0,WaggaWagga
38.0,71.0,,2.0,1017.7,26.1,0.0,28.0,Cobar
39.0,40.0,0.0,7.0,1016.5,19.8,0.0,37.0,PerthAirport
54.0,93.0,9.7,1.0,1023.1,13.7,0.0,26.0,MountGambier
26.0,31.0,10.0,,1014.2,28.6,0.0,41.0,PearceRAAF
55.0,81.0,10.9,,1021.2,19.3,0.0,28.0,Dartmoor
69.0,99.0,,,1024.3,12.4,0.2,26.0,Canberra
22.0,47.0,,,1001.0,35.9,0.2,87.0,Nhil
27.0,54.0,10.9,0.0,1012.8,31.6,0.0,52.0,Darwin
36.0,63.0,,6.0,1008.4,35.3,0.2,67.0,Katherine
46.0,72.0,,3.0,1012.6,12.7,,61.0,Moree
35.0,42.0,,,1007.7,16.5,0.0,59.0,BadgerysCreek
68.0,66.0,0.1,7.0,1026.9,13.2,1.6,28.0,Portland
50.0,58.0,3.8,4.0,1004.4,20.4,0.0,59.0,Mildura
64.0,64.0,4.6,8.0,1018.9,17.3,0.0,37.0,NorfolkIsland
59.0,68.0,,,1017.9,15.6,7.4,56.0,BadgerysCreek
56.0,79.0,,5.0,1007.5,15.6,3.4,48.0,Albury
29.0,52.0,,,,23.4,0.0,33.0,SalmonGums
71.0,67.0,,7.0,1013.8,24.2,0.1,50.0,CoffsHarbour
92.0,95.0,0.9,7.0,1004.7,9.6,0.0,50.0,PerthAirport
87.0,69.0,,8.0,1004.6,25.7,0.0,35.0,Katherine
58.0,82.0,,,1022.4,22.0,0.2,35.0,Witchcliffe
52.0,65.0,11.9,1.0,1008.7,34.5,0.0,33.0,Darwin
23.0,75.0,11.0,,1013.7,28.7,1.6,39.0,Canberra
39.0,64.0,,,1017.1,24.7,0.0,31.0,Launceston
95.0,80.0,,,1006.2,22.2,0.2,31.0,Dartmoor
65.0,96.0,,,1011.5,17.7,2.2,31.0,Witchcliffe
46.0,54.0,10.0,3.0,1018.5,27.6,0.2,35.0,Brisbane
29.0,94.0,9.8,,1008.9,31.3,0.0,41.0,Dartmoor
39.0,69.0,9.2,3.0,1020.7,28.1,6.8,44.0,Moree
70.0,62.0,9.5,4.0,1021.2,9.6,0.2,56.0,Sale
73.0,78.0,5.3,6.0,1008.4,18.0,2.4,,Albany
42.0,54.0,,,1008.6,28.6,0.4,37.0,Tuggeranong
81.0,86.0,0.0,5.0,1015.8,12.3,0.0,43.0,Portland
25.0,77.0,,,,26.6,0.0,70.0,Penrith
57.0,74.0,8.3,,1025.5,16.3,0.0,35.0,Nuriootpa
62.0,80.0,,,1007.8,16.8,0.0,46.0,Ballarat
3.0,43.0,13.6,3.0,1010.3,32.2,0.0,39.0,WaggaWagga
30.0,62.0,10.5,3.0,1021.8,18.2,0.0,41.0,AliceSprings
67.0,64.0,,,1022.7,13.1,8.8,44.0,Witchcliffe
61.0,63.0,6.3,7.0,1007.4,19.3,0.0,26.0,Hobart
51.0,82.0,,3.0,1011.8,21.2,1.8,50.0,Bendigo
56.0,80.0,,,1013.0,23.3,0.0,33.0,Launceston
64.0,70.0,3.8,7.0,1023.0,15.2,0.2,37.0,Watsonia
67.0,49.0,5.8,7.0,1017.5,18.1,0.4,43.0,NorfolkIsland
41.0,52.0,,,1014.4,24.5,0.0,48.0,GoldCoast
42.0,99.0,,,1012.4,16.8,0.0,24.0,Richmond
74.0,86.0,1.4,7.0,1015.8,14.2,0.6,31.0,Nuriootpa
69.0,89.0,0.5,7.0,1017.2,22.6,5.0,30.0,Sydney
48.0,100.0,,,1019.7,23.7,0.2,28.0,BadgerysCreek
87.0,78.0,2.9,7.0,1005.7,27.0,0.8,33.0,Cairns
76.0,71.0,,4.0,1020.8,18.2,3.8,50.0,Wollongong
,94.0,,,,,0.0,,Newcastle
55.0,87.0,7.0,4.0,1006.7,13.8,2.8,85.0,PearceRAAF
26.0,52.0,4.6,,1010.9,30.2,0.0,28.0,Adelaide
29.0,47.0,13.1,4.0,1016.7,30.3,0.0,33.0,WaggaWagga
93.0,76.0,1.2,,1008.2,10.6,0.0,52.0,Dartmoor
12.0,16.0,7.5,7.0,1019.5,31.4,0.0,41.0,AliceSprings
63.0,72.0,7.9,7.0,1005.5,33.1,0.0,72.0,Darwin
11.0,28.0,,7.0,1008.9,37.1,0.0,69.0,Bendigo
40.0,53.0,,,1013.6,12.4,2.0,50.0,Tuggeranong
34.0,72.0,10.5,0.0,1020.2,24.1,0.0,28.0,Mildura
37.0,65.0,11.1,2.0,1015.5,22.0,0.0,43.0,Woomera
18.0,49.0,12.2,6.0,1010.2,33.2,0.0,44.0,WaggaWagga
44.0,80.0,,,1007.7,27.7,0.0,33.0,MountGambier
50.0,80.0,8.6,2.0,1024.2,16.1,0.0,26.0,MelbourneAirport
46.0,40.0,12.7,2.0,1026.7,19.7,0.0,33.0,SydneyAirport
62.0,79.0,,,1017.7,18.1,0.2,19.0,NorahHead
40.0,90.0,,,1014.0,29.1,20.2,26.0,Moree
56.0,80.0,7.4,1.0,1026.0,11.9,0.4,59.0,Hobart
63.0,61.0,10.8,2.0,1025.3,20.6,0.2,,Albany
88.0,93.0,1.5,7.0,1011.3,24.5,1.0,52.0,NorfolkIsland
74.0,66.0,11.4,2.0,1011.9,22.5,0.0,,Albany
82.0,100.0,,,1011.2,21.1,0.0,20.0,Walpole
88.0,97.0,1.3,6.0,1004.4,9.0,8.5,70.0,Nuriootpa
50.0,69.0,1.2,3.0,1012.2,19.1,0.4,54.0,PerthAirport
63.0,70.0,8.8,5.0,1017.5,25.2,2.2,56.0,Cairns
94.0,95.0,,6.0,1010.2,10.6,8.2,37.0,Cobar
95.0,94.0,0.0,8.0,1005.0,11.7,6.8,63.0,Sale
21.0,43.0,,,,35.1,0.0,35.0,SalmonGums
61.0,84.0,,,1015.5,25.6,3.8,24.0,Richmond
6.0,15.0,,,1006.3,41.0,0.0,44.0,Uluru
41.0,75.0,10.1,5.0,1011.9,30.4,0.0,41.0,Darwin
37.0,46.0,10.0,6.0,1017.0,17.1,0.2,54.0,MelbourneAirport
68.0,92.0,4.7,6.0,1012.6,5.1,0.4,50.0,Canberra
36.0,75.0,,,1013.4,20.9,0.0,35.0,Albury
,,4.0,,999.2,10.0,6.6,43.0,Dartmoor
30.0,56.0,,,,28.3,0.0,35.0,Penrith
63.0,79.0,,,1015.3,26.9,4.6,37.0,GoldCoast
43.0,64.0,,,1020.0,22.7,0.0,31.0,Richmond
63.0,82.0,,8.0,1015.4,14.5,2.2,43.0,Albury
23.0,45.0,11.8,1.0,1013.7,18.4,0.0,43.0,Canberra
53.0,87.0,6.2,3.0,1019.0,11.1,3.8,54.0,WaggaWagga
,,,,1024.0,17.6,0.0,30.0,Witchcliffe
95.0,97.0,,8.0,,14.1,6.4,28.0,Launceston
66.0,100.0,5.3,7.0,1031.2,12.4,2.4,22.0,Watsonia
40.0,69.0,9.3,3.0,1009.5,32.5,0.0,39.0,Darwin
81.0,75.0,,,1015.2,16.6,4.2,33.0,BadgerysCreek
29.0,59.0,,8.0,1010.9,27.7,0.0,35.0,Ballarat
32.0,56.0,,,1012.5,20.6,0.0,35.0,Wollongong
94.0,70.0,3.4,8.0,1010.6,12.5,5.6,72.0,Portland
66.0,99.0,,,1009.8,10.8,1.0,31.0,Tuggeranong
71.0,88.0,,7.0,1024.8,8.3,1.4,52.0,Ballarat
57.0,99.0,,2.0,1019.1,14.9,0.0,28.0,Ballarat
53.0,68.0,9.2,4.0,1013.4,31.4,0.0,52.0,Cairns
39.0,74.0,7.6,7.0,1010.6,27.8,0.0,39.0,Perth
58.0,93.0,,8.0,1013.0,15.4,0.0,28.0,Albury
38.0,48.0,9.4,1.0,1018.6,16.5,0.0,48.0,SydneyAirport
59.0,71.0,12.0,5.0,1009.4,19.1,0.0,76.0,Sale
42.0,65.0,9.3,1.0,1013.3,18.7,0.0,52.0,MelbourneAirport
79.0,96.0,,,1020.8,21.0,1.6,17.0,NorahHead
44.0,70.0,,,1024.0,20.0,0.0,22.0,BadgerysCreek
75.0,84.0,,,1014.0,19.1,0.0,28.0,Walpole
45.0,75.0,,,1011.0,27.4,0.0,44.0,Richmond
15.0,29.0,,1.0,1007.6,36.7,0.0,70.0,Canberra
84.0,59.0,1.0,7.0,1011.5,11.0,0.0,52.0,MelbourneAirport
80.0,70.0,1.8,7.0,1019.2,16.6,0.0,31.0,Perth
14.0,23.0,11.2,0.0,1008.6,24.1,0.0,54.0,Brisbane
24.0,54.0,9.7,5.0,1016.3,29.7,0.0,43.0,WaggaWagga
24.0,38.0,,,1010.0,34.9,0.0,28.0,Albury
61.0,69.0,,,1022.1,16.3,4.0,35.0,Walpole
39.0,62.0,9.7,5.0,1015.4,17.3,0.0,52.0,MelbourneAirport
57.0,72.0,8.7,2.0,1021.7,16.7,4.4,52.0,Sydney
31.0,58.0,,,,22.3,0.0,26.0,SalmonGums
49.0,75.0,,6.0,1009.2,26.8,8.4,35.0,Albury
39.0,74.0,,,1020.1,21.3,0.0,26.0,Tuggeranong
71.0,81.0,4.4,7.0,1011.6,14.6,2.4,56.0,MountGambier
47.0,82.0,,,1019.2,21.4,0.0,41.0,Ballarat
79.0,69.0,7.2,7.0,1014.6,22.5,0.0,52.0,NorfolkIsland
30.0,43.0,,,1010.3,19.9,0.0,35.0,Launceston
51.0,72.0,8.4,2.0,1009.5,31.3,0.0,33.0,Darwin
29.0,70.0,,1.0,1017.0,23.3,0.0,33.0,WaggaWagga
79.0,71.0,,7.0,1009.3,18.0,0.0,63.0,Cobar
44.0,82.0,4.0,7.0,1020.0,16.1,0.0,37.0,Woomera
38.0,55.0,,3.0,1010.6,23.3,22.6,39.0,Richmond
66.0,44.0,10.6,1.0,1010.6,25.4,0.0,28.0,Brisbane
37.0,79.0,,,1008.0,26.8,0.0,37.0,Ballarat
58.0,99.0,7.2,,1021.2,14.9,12.4,31.0,Adelaide
92.0,93.0,0.0,8.0,1009.1,10.2,4.6,48.0,MelbourneAirport
9.0,13.0,,,1011.6,36.7,0.0,44.0,Uluru
